,timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1018,2021-04-18 03:00:00,58804.21000000,58984.69000000,50931.30000000,55014.46000000,15734.66463000,1618718399999,864567947.17053386,436304,6869.56665500,376364690.57022839,0
1019,2021-04-18 04:00:00,55000.01000000,56033.92000000,53924.76000000,54829.24000000,12867.05188200,1618721999999,708630386.84572145,317306,6598.74514600,363461045.88481132,0
1020,2021-04-18 05:00:00,54854.55000000,55850.00000000,54732.39000000,55569.18000000,6830.28892900,1618725599999,378808939.15936136,181970,3477.54263900,192850059.55295533,0
1021,2021-04-18 06:00:00,55569.18000000,56381.00000000,55300.00000000,55728.66000000,5883.89597200,1618729199999,328487188.05309948,176971,2868.67082600,160139469.13218555,0
1022,2021-04-18 07:00:00,55731.24000000,56527.04000000,55716.55000000,56180.34000000,4968.78857900,1618732799999,279289463.03201173,137652,2441.49544200,137234255.80848504,0
1023,2021-04-18 08:00:00,56184.51000000,56498.00000000,54459.56000000,54953.65000000,7610.11141900,1618736399999,423691155.15361862,165642,4226.63332200,235168024.79892989,0
1024,2021-04-18 09:00:00,54954.85000000,55294.21000000,54023.13000000,54964.61000000,7417.94216700,1618739999999,405881923.38644085,170126,3658.54109900,200216290.53982834,0
1025,2021-04-18 10:00:00,54972.00000000,55364.11000000,54517.32000000,54640.93000000,4730.98060400,1618743599999,259905788.73974913,124478,2294.03670900,126035165.75744525,0
1026,2021-04-18 11:00:00,54640.93000000,55079.62000000,53064.66000000,53308.92000000,5731.46272700,1618747199999,309752790.05212422,145999,2474.97644700,133861589.36298442,0
1027,2021-04-18 12:00:00,53299.32000000,54999.71000000,53200.00000000,54947.24000000,6205.20823800,1618750799999,336719461.98455242,146789,3068.22780500,166457106.56284087,0
1028,2021-04-18 13:00:00,54947.24000000,55309.34000000,54620.26000000,55169.06000000,4024.55345400,1618754399999,221462485.03360310,106439,1786.60291900,98319611.18903602,0
1029,2021-04-18 14:00:00,55169.06000000,55774.23000000,55004.11000000,55135.56000000,4293.66741900,1618757999999,237686500.43267084,112371,2008.51212500,111216587.55256104,0
1030,2021-04-18 15:00:00,55135.56000000,55574.23000000,54700.00000000,55452.45000000,4240.96304300,1618761599999,234009189.18512957,115200,1994.68785200,110078793.79364020,0
1031,2021-04-18 16:00:00,55452.45000000,55967.66000000,55232.32000000,55432.76000000,4412.95478900,1618765199999,245612628.63535312,124162,2047.43926800,113955885.38781200,0
1032,2021-04-18 17:00:00,55432.77000000,55645.01000000,54859.75000000,55150.01000000,2842.33300400,1618768799999,157066987.30961152,87870,1240.63510300,68585150.81989146,0
1033,2021-04-18 18:00:00,55151.12000000,55685.27000000,54982.02000000,55473.86000000,2277.49708300,1618772399999,125935466.08817677,78591,1013.14250300,56023604.16011059,0
1034,2021-04-18 19:00:00,55473.85000000,55817.54000000,55286.72000000,55720.66000000,2318.98686600,1618775999999,129001786.90254429,79922,1023.31285700,56921127.21563463,0
1035,2021-04-18 20:00:00,55720.66000000,56288.58000000,55709.86000000,56179.99000000,2711.09454900,1618779599999,151813640.39389338,89748,1325.08584300,74191415.81180116,0
1036,2021-04-18 21:00:00,56179.99000000,56363.00000000,55537.48000000,56300.01000000,2271.06658300,1618783199999,127209290.68199720,92754,1077.07811400,60346710.26480194,0
1037,2021-04-18 22:00:00,56300.01000000,56688.28000000,56004.33000000,56535.85000000,2828.70946000,1618786799999,159604269.36266709,98167,1317.60414700,74340125.00399985,0
1038,2021-04-18 23:00:00,56535.84000000,56600.00000000,56008.00000000,56150.01000000,2283.68468100,1618790399999,128620067.38079181,112023,1043.77973800,58792147.17743945,0
1039,2021-04-19 00:00:00,56150.01000000,56841.89000000,55690.62000000,56771.94000000,3197.23143200,1618793999999,179795840.09794610,131638,1425.93031000,80225501.31864521,0
1040,2021-04-19 01:00:00,56771.94000000,57099.91000000,56650.00000000,56757.40000000,2963.58103200,1618797599999,168573232.45589352,121114,1415.52008200,80528202.53499556,0
1041,2021-04-19 02:00:00,56757.16000000,57222.00000000,56530.75000000,56883.43000000,2157.61480100,1618801199999,122727668.14641893,77216,1085.48537200,61735822.62849723,0
1042,2021-04-19 03:00:00,56883.43000000,57291.00000000,56700.36000000,57030.90000000,2340.95561200,1618804799999,133344666.95096451,82091,1135.15441300,64647577.36542224,0
1043,2021-04-19 04:00:00,57030.90000000,57171.73000000,56679.80000000,56951.86000000,2053.32618900,1618808399999,116893783.44488805,77146,969.11856700,55176643.16730343,0
1044,2021-04-19 05:00:00,56951.86000000,56965.30000000,56410.68000000,56500.00000000,2456.75260700,1618811999999,139205439.32430675,67752,1200.41114700,68012529.32018842,0
1045,2021-04-19 06:00:00,56500.01000000,57339.80000000,56500.00000000,57249.99000000,2761.08325400,1618815599999,157035001.46497048,72153,1384.15284600,78721781.69529145,0
1046,2021-04-19 07:00:00,57249.99000000,57485.46000000,57020.30000000,57323.35000000,3296.95737100,1618819199999,188864201.65566588,89494,1624.69964400,93062063.48246097,0
1047,2021-04-19 08:00:00,57323.34000000,57526.81000000,56750.89000000,56778.80000000,4559.23289400,1618822799999,260192084.72477772,134633,2098.27556300,119769161.96072917,0
1048,2021-04-19 09:00:00,56778.80000000,57098.86000000,56574.76000000,56681.90000000,3806.84484800,1618826399999,216298457.69320697,124647,1768.02010400,100466229.22154194,0
1049,2021-04-19 10:00:00,56681.90000000,56785.50000000,56120.03000000,56522.65000000,4638.64098800,1618829999999,261792263.07948360,154418,2284.17084800,128898515.28127093,0
1050,2021-04-19 11:00:00,56522.65000000,57323.99000000,56462.00000000,57107.40000000,3461.99147900,1618833599999,197041024.75956922,119445,1845.49350500,105014857.59715751,0
1051,2021-04-19 12:00:00,57107.41000000,57142.20000000,56443.27000000,56515.70000000,2616.43830200,1618837199999,148776017.51971558,82914,1140.32835300,64828415.35048570,0
1052,2021-04-19 13:00:00,56515.70000000,56783.36000000,56002.56000000,56630.91000000,4129.63347100,1618840799999,233160091.26396801,129870,2061.02676400,116378324.79942952,0
1053,2021-04-19 14:00:00,56630.90000000,56635.10000000,55073.39000000,55439.86000000,7232.54077500,1618844399999,403449486.87955676,171503,3757.35524800,209623484.21865459,0
1054,2021-04-19 15:00:00,55439.86000000,55475.30000000,54221.58000000,54585.22000000,6961.91291400,1618847999999,382445196.49950267,170135,3497.91619400,192199908.90433524,0
1055,2021-04-19 16:00:00,54581.82000000,55554.00000000,54351.67000000,54826.99000000,4996.35731000,1618851599999,275039318.64847440,113803,2570.89168300,141523909.54387879,0
1056,2021-04-19 17:00:00,54826.99000000,55491.64000000,54560.53000000,55369.68000000,2626.41980400,1618855199999,144875439.86168456,63151,1368.77692900,75500587.18737345,0
1057,2021-04-19 18:00:00,55369.68000000,55826.49000000,55300.31000000,55635.03000000,2181.15916500,1618858799999,121297335.36484953,108830,1067.91630700,59389469.94874984,0
1058,2021-04-19 19:00:00,55635.03000000,56100.00000000,55387.25000000,55930.94000000,2219.58418100,1618862399999,123761194.13492344,65159,1066.08267100,59461881.38725397,0
1059,2021-04-19 20:00:00,55930.94000000,56410.00000000,55750.00000000,56130.02000000,2160.19906700,1618865999999,121167086.11459504,57702,1005.09983200,56385307.47179848,0
1060,2021-04-19 21:00:00,56130.02000000,56600.00000000,55678.63000000,56245.20000000,1789.10793200,1618869599999,100450420.41401879,68703,961.52312700,54001430.82996658,0
1061,2021-04-19 22:00:00,56245.20000000,56348.05000000,55795.95000000,55993.56000000,1428.67667600,1618873199999,80124994.82078866,45763,671.98633300,37692474.81963031,0
1062,2021-04-19 23:00:00,55993.56000000,56199.74000000,55517.45000000,55633.14000000,2192.80016300,1618876799999,122309335.32697413,61247,957.04913700,53372967.20367118,0
1063,2021-04-20 00:00:00,55633.14000000,55792.15000000,54328.78000000,54631.29000000,5959.82084200,1618880399999,327059611.40767792,145048,2773.71949900,152240757.67082275,0
1064,2021-04-20 01:00:00,54631.29000000,55378.42000000,54237.04000000,54764.12000000,3262.76421500,1618883999999,178874714.83863352,106320,1448.67482500,79467739.47867858,0
1065,2021-04-20 04:00:00,54764.13000000,55350.28000000,54567.79000000,55258.63000000,1818.06227800,1618894799999,100089289.55651816,56860,941.76090900,51842653.43159880,0
1066,2021-04-20 05:00:00,55258.64000000,55486.31000000,54691.87000000,54950.04000000,2658.61753800,1618898399999,146318237.28485813,78451,1170.61067600,64428845.24742373,0
1067,2021-04-20 06:00:00,54950.04000000,55189.97000000,53501.01000000,53856.35000000,4276.74323600,1618901999999,232198771.90155635,125727,2148.09317400,116648132.47654644,0
1068,2021-04-20 07:00:00,53856.36000000,54431.04000000,53329.96000000,54410.57000000,3889.65360800,1618905599999,209632857.77364441,109894,1985.97068100,107062427.94920126,0
1069,2021-04-20 08:00:00,54410.57000000,55313.90000000,54230.38000000,55220.29000000,3227.00617700,1618909199999,176879074.06412945,95317,1651.93952600,90575312.06097847,0
1070,2021-04-20 09:00:00,55220.30000000,55433.40000000,54781.59000000,54889.16000000,2858.55335600,1618912799999,157442534.41942731,86005,1376.58682000,75825269.50745810,0
1071,2021-04-20 10:00:00,54889.15000000,56239.31000000,54824.81000000,55908.52000000,4372.32248900,1618916399999,243623878.83731711,138676,2324.23917400,129480838.11491188,0
1072,2021-04-20 11:00:00,55908.52000000,56419.13000000,55680.64000000,56266.83000000,2774.06053000,1618919999999,155239086.72842777,109934,1405.03285500,78634356.94691169,0
1073,2021-04-20 12:00:00,56266.83000000,56290.31000000,55604.73000000,55801.14000000,2705.94434800,1618923599999,151248103.03152539,77318,1264.96896400,70707008.47707107,0
1074,2021-04-20 13:00:00,55801.13000000,56320.55000000,55693.69000000,56317.99000000,2723.86699800,1618927199999,152665409.81853556,79334,1406.85911300,78850578.73193017,0
1075,2021-04-20 14:00:00,56318.00000000,56455.93000000,55200.00000000,55336.14000000,4285.54439300,1618930799999,239358221.24531480,112482,1962.70201000,109586312.80753181,0
1076,2021-04-20 15:00:00,55336.14000000,55567.87000000,54649.58000000,55323.19000000,3870.66336000,1618934399999,213523519.83240932,105594,1908.49117900,105269649.77472358,0
1077,2021-04-20 16:00:00,55323.18000000,55798.28000000,55099.63000000,55784.86000000,3801.77306500,1618937999999,210729713.56581092,103952,1782.89999800,98819506.30511071,0
1078,2021-04-20 17:00:00,55784.86000000,55935.00000000,55465.15000000,55871.72000000,2436.86756500,1618941599999,135858330.71641437,71226,1060.76087000,59143164.48318538,0
1079,2021-04-20 18:00:00,55871.72000000,56500.00000000,55707.69000000,56253.81000000,3648.74096900,1618945199999,204590493.68518726,95265,1724.64630900,96708392.81879867,0
1080,2021-04-20 19:00:00,56254.98000000,56782.00000000,56176.02000000,56572.44000000,3592.81465000,1618948799999,202907563.04197830,94004,1845.23881500,104214520.64056267,0
1081,2021-04-20 20:00:00,56572.44000000,57076.24000000,56347.84000000,56725.00000000,3872.75890500,1618952399999,219936180.06908267,101511,2074.32482900,117830726.43459601,0
1082,2021-04-20 21:00:00,56725.01000000,57020.77000000,56424.25000000,57020.76000000,2491.56773700,1618955999999,141220268.01068974,128389,1275.85693800,72323453.45349991,0
1083,2021-04-20 22:00:00,57020.76000000,57050.00000000,56090.00000000,56380.00000000,2308.19090900,1618959599999,130644206.38900729,70109,1063.85107800,60216732.01484973,0
1084,2021-04-20 23:00:00,56380.00000000,56573.54000000,56177.97000000,56425.00000000,1908.14498300,1618963199999,107661325.40138054,57404,922.36148500,52040588.75858407,0
1085,2021-04-21 00:00:00,56425.00000000,56757.91000000,55582.08000000,55679.99000000,3033.11159400,1618966799999,170656326.07038005,95300,1325.27650500,74585219.08312393,0
1086,2021-04-21 01:00:00,55679.99000000,56205.88000000,55332.96000000,56044.20000000,3248.11567500,1618970399999,181036375.04038355,79778,1423.37948900,79335558.23627259,0
1087,2021-04-21 02:00:00,56044.75000000,56300.00000000,55894.95000000,56109.73000000,1681.65384000,1618973999999,94291364.40333196,78688,768.87507600,43109433.90456769,0
1088,2021-04-21 03:00:00,56109.72000000,56171.39000000,55170.61000000,55204.60000000,2739.02702600,1618977599999,152731473.41732381,75776,1152.32442200,64259372.44451600,0
1089,2021-04-21 04:00:00,55204.60000000,55559.35000000,54968.69000000,55386.31000000,2542.38839000,1618981199999,140604495.23734930,110968,1126.19978500,62295627.76693659,0
1090,2021-04-21 05:00:00,55386.30000000,55660.00000000,55058.54000000,55408.89000000,2104.54428200,1618984799999,116451485.04842718,60781,968.63691600,53597314.69160584,0
1091,2021-04-21 06:00:00,55406.10000000,55822.77000000,55140.17000000,55559.57000000,2166.76806200,1618988399999,120468446.07525494,64318,1059.73548900,58930088.41687265,0
1092,2021-04-21 07:00:00,55559.58000000,55717.11000000,55158.31000000,55304.04000000,1874.24885100,1618991999999,103779933.69102446,66277,905.93686700,50168973.97898972,0
1093,2021-04-21 08:00:00,55304.04000000,55670.00000000,54757.63000000,55445.49000000,2693.64684700,1618995599999,148742202.01623247,79260,1287.25490200,71108193.42214668,0
1094,2021-04-21 09:00:00,55445.48000000,55750.00000000,55279.57000000,55570.01000000,1796.52227100,1618999199999,99818939.57541934,56829,820.46005600,45585318.50701198,0
1095,2021-04-21 10:00:00,55570.00000000,55597.49000000,54801.25000000,54916.83000000,3143.87302300,1619002799999,173384957.79495641,99071,1523.86594300,84031419.49908133,0
1096,2021-04-21 11:00:00,54916.83000000,55194.69000000,54276.85000000,54563.37000000,3810.85838000,1619006399999,208500285.88911287,142575,1752.97010900,95911590.39697162,0
1097,2021-04-21 12:00:00,54563.36000000,55550.00000000,54300.00000000,55433.39000000,3958.92515800,1619009999999,217999246.22809505,97749,2042.40061000,112481378.41799124,0
1098,2021-04-21 13:00:00,55433.39000000,55690.00000000,55284.34000000,55569.31000000,2339.29041500,1619013599999,129781104.26313702,75929,1140.80557300,63290076.14743249,0
1099,2021-04-21 14:00:00,55569.31000000,56333.00000000,55217.22000000,56182.11000000,3729.52911500,1619017199999,208369587.20974635,99316,2004.04530300,111977303.11014051,0
1100,2021-04-21 15:00:00,56182.12000000,56346.70000000,55810.00000000,56153.75000000,3209.72095400,1619020799999,180037114.20086761,88779,1534.76296900,86086184.99427327,0
1101,2021-04-21 16:00:00,56149.93000000,56339.98000000,55631.26000000,55743.81000000,2847.01189600,1619024399999,159376083.85809238,87097,1414.61342100,79200655.08161251,0
1102,2021-04-21 17:00:00,55743.82000000,55819.52000000,55405.00000000,55526.01000000,2087.56909300,1619027999999,116158897.36362863,66389,1053.56048700,58618333.49631550,0
1103,2021-04-21 18:00:00,55526.00000000,55610.90000000,55129.00000000,55306.35000000,1975.14499700,1619031599999,109425208.48573327,64756,1041.29032000,57688466.18006281,0
1104,2021-04-21 19:00:00,55306.34000000,55738.14000000,55306.34000000,55478.70000000,1644.94678600,1619035199999,91310408.00680310,60072,854.60627300,47437473.16135027,0
1105,2021-04-21 20:00:00,55478.70000000,55481.16000000,54777.00000000,54956.93000000,2590.88780200,1619038799999,142638607.30148462,103073,1282.75312600,70618218.08502682,0
1106,2021-04-21 21:00:00,54956.93000000,55378.43000000,54678.82000000,54745.78000000,2222.28740600,1619042399999,122048112.66364737,110555,1140.74795600,62660126.94776348,0
1107,2021-04-21 22:00:00,54749.82000000,55030.00000000,53770.00000000,53996.73000000,5969.67399900,1619045999999,324050841.08921537,157171,2638.65702500,143170890.10843652,0
1108,2021-04-21 23:00:00,53996.73000000,54337.93000000,53536.02000000,53787.63000000,3575.01104700,1619049599999,192888083.76765608,114439,1925.77087100,103918367.19359188,0
1109,2021-04-22 00:00:00,53787.62000000,54275.48000000,53200.00000000,54070.00000000,4850.99459400,1619053199999,260533917.39829734,122164,2429.17093200,130508453.04811206,0
1110,2021-04-22 01:00:00,54070.00000000,54638.00000000,53901.00000000,53911.88000000,2802.40734900,1619056799999,152256808.81949511,72415,1359.40049900,73864097.30450569,0
1111,2021-04-22 02:00:00,53911.88000000,53958.56000000,52561.00000000,53760.82000000,8567.79016200,1619060399999,455824998.33675105,165036,4015.04223100,213598531.71460527,0
1112,2021-04-22 03:00:00,53760.81000000,54150.00000000,53200.00000000,53497.09000000,4439.76592200,1619063999999,238644795.61222379,89998,2152.97431200,115736440.19071312,0
1113,2021-04-22 04:00:00,53494.63000000,54356.79000000,53450.00000000,54271.67000000,3142.32866200,1619067599999,169791991.60052696,71458,1517.44131000,82005588.97061539,0
1114,2021-04-22 05:00:00,54271.68000000,54621.67000000,54012.98000000,54457.72000000,2655.56867400,1619071199999,144151791.14762908,65254,1421.21420600,77149425.51651296,0
1115,2021-04-22 06:00:00,54457.73000000,54850.00000000,54252.38000000,54457.46000000,2858.80565900,1619074799999,156066284.86946110,94151,1259.48603200,68742097.73741579,0
1116,2021-04-22 07:00:00,54457.46000000,54597.00000000,54096.08000000,54144.99000000,2482.31291100,1619078399999,134734229.78483730,67676,1217.01885200,66053487.30574927,0
1117,2021-04-22 08:00:00,54146.01000000,54254.50000000,53080.00000000,53652.00000000,4910.16101900,1619081999999,263311977.11583512,113935,2366.34804500,126906346.45418236,0
1118,2021-04-22 09:00:00,53652.00000000,54350.00000000,53249.02000000,54303.92000000,3317.66849400,1619085599999,178342097.57016869,101111,1609.11465200,86506103.68033921,0
1119,2021-04-22 10:00:00,54303.93000000,54444.00000000,53879.07000000,53899.71000000,2761.48187800,1619089199999,149696969.11597580,80989,1305.57910800,70780584.75037429,0
1120,2021-04-22 11:00:00,53901.46000000,55223.00000000,53891.21000000,54866.62000000,4204.49950800,1619092799999,230201060.75530571,119960,2133.13329000,116763418.14504773,0
1121,2021-04-22 12:00:00,54866.63000000,55521.48000000,54726.34000000,54990.48000000,4357.25056300,1619096399999,240065309.89758169,102997,2176.94574700,119938146.27833158,0
1122,2021-04-22 13:00:00,54990.49000000,55280.00000000,54391.56000000,54419.13000000,3368.23297900,1619099999999,184801364.01433600,83830,1707.79040400,93700890.71986735,0
1123,2021-04-22 14:00:00,54419.13000000,54861.08000000,54378.29000000,54744.24000000,2611.54775100,1619103599999,142671262.88445135,79358,1339.09709500,73156278.75886458,0
1124,2021-04-22 15:00:00,54744.24000000,54843.24000000,54310.04000000,54651.64000000,2376.69761500,1619107199999,129656408.66802136,103829,1199.29080400,65414042.85447069,0
1125,2021-04-22 16:00:00,54651.63000000,55166.19000000,54484.34000000,54897.11000000,2559.93491000,1619110799999,140350282.52488051,90667,1313.94988400,72039564.15327302,0
1126,2021-04-22 17:00:00,54897.11000000,55018.67000000,53380.00000000,53437.40000000,5143.36591300,1619114399999,278485617.35099775,120510,2243.87531900,121538132.05297499,0
1127,2021-04-22 18:00:00,53437.40000000,53682.03000000,52703.47000000,53372.69000000,6566.26205300,1619117999999,349921824.48590441,144219,3218.39719600,171536240.90763628,0
1128,2021-04-22 19:00:00,53372.69000000,53550.00000000,52222.17000000,52923.54000000,6231.54923000,1619121599999,329876788.09654218,146495,2950.53353400,156242208.63626827,0
1129,2021-04-22 20:00:00,52923.54000000,52932.39000000,51500.00000000,51623.57000000,7619.33987600,1619125199999,397738833.16836052,196150,3593.41777900,187643303.42604602,0
1130,2021-04-22 21:00:00,51629.98000000,52102.50000000,50500.00000000,51673.71000000,9587.58986700,1619128799999,492400113.85020948,319530,4425.05992500,227447877.18231378,0
1131,2021-04-22 22:00:00,51679.97000000,52234.74000000,51310.34000000,51620.80000000,4319.37074900,1619132399999,223766503.95881410,112629,2229.30700100,115486566.94944881,0
1132,2021-04-22 23:00:00,51620.80000000,52221.01000000,51450.01000000,51690.96000000,2921.70499900,1619135999999,151692626.29148584,80260,1367.18331300,70987459.65103732,0
1133,2021-04-23 00:00:00,51690.95000000,52131.85000000,51280.52000000,51524.09000000,5265.79844900,1619139599999,272373863.44006046,129168,3090.99841300,159901185.64386218,0
1134,2021-04-23 01:00:00,51524.76000000,51725.74000000,49722.22000000,51080.59000000,11667.63216200,1619143199999,593144862.93087132,276379,5428.08513400,276430919.50983045,0
1135,2021-04-23 02:00:00,51048.59000000,51427.93000000,48555.00000000,49999.99000000,15482.24435300,1619146799999,771280685.54650646,350744,7339.24206800,365806365.17290897,0
1136,2021-04-23 03:00:00,50000.00000000,50435.45000000,49647.20000000,50298.76000000,6932.45962500,1619150399999,346870296.03384614,155372,3497.94364100,175044291.46156749,0
1137,2021-04-23 04:00:00,50298.76000000,50572.08000000,49073.61000000,49178.19000000,6054.13170600,1619153999999,300998502.45894930,132970,2869.24444700,142622104.30895333,0
1138,2021-04-23 05:00:00,49178.20000000,49937.27000000,48443.01000000,49501.73000000,7362.05596400,1619157599999,362181710.80600178,166846,3495.22824800,172073740.71682570,0
1139,2021-04-23 06:00:00,49501.74000000,49528.99000000,48500.00000000,49051.48000000,6941.06681900,1619161199999,339828823.42514712,152276,3488.30375200,170802796.27902010,0
1140,2021-04-23 07:00:00,49051.48000000,49500.00000000,47700.00000000,47942.44000000,9913.98652400,1619164799999,480152397.88943588,180045,4353.73252700,211173648.77107340,0
1141,2021-04-23 08:00:00,47936.00000000,48858.14000000,47500.00000000,48749.75000000,8238.44131500,1619168399999,397476713.73129335,167954,4244.05017300,204826853.96992472,0
1142,2021-04-23 09:00:00,48761.02000000,48783.60000000,47842.61000000,48226.87000000,4383.68661800,1619171999999,212013562.43359856,104562,2162.32205600,104581730.69898821,0
1143,2021-04-23 10:00:00,48226.86000000,49665.32000000,48130.03000000,49455.53000000,6387.86203900,1619175599999,314295004.74105965,128432,3080.91687000,151549230.99189876,0
1144,2021-04-23 11:00:00,49457.48000000,50269.17000000,49271.03000000,50070.36000000,5122.01107500,1619179199999,255390972.09839665,120212,2514.09795000,125380775.49367640,0
1145,2021-04-23 12:00:00,50070.36000000,50300.00000000,49189.43000000,49249.30000000,4048.82532700,1619182799999,201370972.28622787,92049,1911.78482400,95108010.82721773,0
1146,2021-04-23 13:00:00,49249.30000000,49470.33000000,48541.00000000,49127.39000000,4762.91508900,1619186399999,233396191.56846145,100181,2533.03977200,124149951.61061971,0
1147,2021-04-23 14:00:00,49128.47000000,49943.91000000,48811.57000000,49728.37000000,3247.18768700,1619189999999,160564043.91753360,67033,1609.50960300,79588159.94381527,0
1148,2021-04-23 15:00:00,49728.42000000,49935.01000000,48981.00000000,49836.62000000,3752.46262700,1619193599999,185753789.93550090,71735,1721.33130000,85205540.82031154,0
1149,2021-04-23 16:00:00,49836.63000000,50126.48000000,49470.26000000,49836.91000000,2928.12790400,1619197199999,145826444.26193509,67016,1349.00243100,67197852.32646320,0
1150,2021-04-23 17:00:00,49836.90000000,50115.75000000,49510.42000000,49824.74000000,3000.72162600,1619200799999,149624447.91233520,60762,1450.05894300,72329063.72048489,0
1151,2021-04-23 18:00:00,49827.18000000,50777.00000000,49620.02000000,50563.59000000,3088.95444100,1619204399999,155559916.49403386,69045,1494.88621000,75274899.13479768,0
1152,2021-04-23 19:00:00,50563.59000000,50920.00000000,50413.51000000,50876.72000000,2743.72832200,1619207999999,139019099.23191746,55220,1219.79447700,61788522.36377440,0
1153,2021-04-23 20:00:00,50876.71000000,51301.34000000,50500.00000000,50504.32000000,4892.03383500,1619211599999,249525172.34531013,96630,1826.81749500,93195405.64642790,0
1154,2021-04-23 21:00:00,50505.35000000,50950.01000000,50284.38000000,50298.07000000,2481.74863700,1619215199999,125533875.07941256,59451,1240.18336100,62726408.62719749,0
1155,2021-04-23 22:00:00,50298.07000000,50720.00000000,50140.00000000,50469.05000000,1802.09820400,1619218799999,90921531.34406435,42644,963.63705600,48618706.82894718,0
1156,2021-04-23 23:00:00,50469.12000000,51146.77000000,50469.11000000,51125.14000000,1582.98445100,1619222399999,80458084.40193754,38510,807.71067100,41049817.96508046,0
1157,2021-04-24 00:00:00,51110.56000000,51166.22000000,49560.00000000,49864.95000000,4070.24978400,1619225999999,204456995.18338420,79478,1971.61849700,98987229.89385625,0
1158,2021-04-24 01:00:00,49864.94000000,50050.00000000,49700.40000000,49724.10000000,1985.66650900,1619229599999,99085659.40313505,37498,1055.96582400,52696400.67646082,0
1159,2021-04-24 02:00:00,49724.10000000,50395.15000000,49304.06000000,50067.37000000,2760.26392700,1619233199999,137536840.35085375,50380,1384.05184100,68976026.25465097,0
1160,2021-04-24 03:00:00,50067.36000000,50452.37000000,50011.39000000,50109.93000000,1774.44737600,1619236799999,89095116.12980187,33695,868.91183400,43627931.38548960,0
1161,2021-04-24 04:00:00,50109.92000000,50631.16000000,49900.00000000,50412.76000000,1752.28505800,1619240399999,88094085.67291391,36907,891.36944800,44810916.42447211,0
1162,2021-04-24 05:00:00,50412.76000000,50544.86000000,50175.19000000,50456.09000000,1570.77522200,1619243999999,79111109.19427881,32620,759.46711300,38242741.03082142,0
1163,2021-04-24 06:00:00,50456.09000000,50520.57000000,50155.00000000,50210.75000000,1568.53211200,1619247599999,78939077.91447409,37074,724.66661500,36470006.35611267,0
1164,2021-04-24 07:00:00,50210.76000000,50210.76000000,49649.70000000,49805.20000000,2570.26754200,1619251199999,128166468.05560516,54102,1325.14156300,66072763.72141435,0
1165,2021-04-24 08:00:00,49798.96000000,50217.89000000,49689.09000000,49762.54000000,2105.24902300,1619254799999,105233380.77084328,43139,987.81138300,49369979.81455502,0
1166,2021-04-24 09:00:00,49762.54000000,49800.00000000,49424.00000000,49507.07000000,2198.66080800,1619258399999,109038060.42813375,48396,951.31361000,47184435.67464141,0
1167,2021-04-24 10:00:00,49507.16000000,49509.27000000,48925.15000000,48991.37000000,3488.11566100,1619261999999,171608263.19558644,84277,1588.05834100,78129082.12022551,0
1168,2021-04-24 11:00:00,48991.36000000,49523.00000000,48657.14000000,49073.71000000,4199.52777800,1619265599999,205896574.04456752,87474,1992.36424100,97676548.64593636,0
1169,2021-04-24 12:00:00,49072.12000000,49797.61000000,48917.16000000,49549.87000000,3604.04254200,1619269199999,178052610.36933953,61439,1691.40343900,83572454.26586368,0
1170,2021-04-24 13:00:00,49554.73000000,49747.48000000,49334.49000000,49554.32000000,2379.40000500,1619272799999,117876881.81569425,38399,951.46229800,47141101.60905637,0
1171,2021-04-24 14:00:00,49554.32000000,49554.33000000,49100.00000000,49294.71000000,2039.25537500,1619276399999,100600975.85803388,42458,1033.05083400,50961584.48823318,0
1172,2021-04-24 15:00:00,49295.64000000,50360.63000000,48900.00000000,50212.03000000,4195.60365400,1619279999999,208604097.69093694,74320,1879.69827000,93465879.96851042,0
1173,2021-04-24 16:00:00,50210.01000000,50300.00000000,49838.72000000,49894.73000000,2004.39463900,1619283599999,100340344.79741614,47179,1033.96001700,51753738.20559010,0
1174,2021-04-24 17:00:00,49894.73000000,50159.76000000,49650.00000000,50121.31000000,1581.77960900,1619287199999,78987494.61689566,41617,828.17034600,41364799.57830024,0
1175,2021-04-24 18:00:00,50123.44000000,50800.74000000,49986.03000000,50562.06000000,2164.26417900,1619290799999,109386920.51497850,50039,1153.01237600,58264107.28859233,0
1176,2021-04-24 19:00:00,50562.05000000,50888.00000000,50562.05000000,50667.75000000,1248.63135500,1619294399999,63325824.48718164,34239,594.85691900,30168292.73168125,0
1177,2021-04-24 20:00:00,50667.79000000,50995.00000000,50535.86000000,50930.49000000,1563.71533700,1619297999999,79404295.04403633,38886,836.94523100,42507146.77058964,0
1178,2021-04-24 21:00:00,50930.49000000,51000.00000000,50623.01000000,50853.72000000,1255.52696300,1619301599999,63853666.25671897,35941,613.03539400,31183217.81175662,0
1179,2021-04-24 22:00:00,50853.71000000,50934.40000000,50223.72000000,50298.84000000,1607.64961700,1619305199999,81342560.61342287,36894,833.45540500,42166891.11932068,0
1180,2021-04-24 23:00:00,50292.32000000,50519.75000000,49900.00000000,50047.84000000,1673.20849800,1619308799999,84043700.47043047,38534,832.44216800,41814434.02066662,0
1181,2021-04-25 00:00:00,50047.84000000,50302.15000000,49716.41000000,49821.69000000,2241.49560400,1619312399999,112205918.25942019,39669,1218.57316900,61021506.07532135,0
